bag_time_unix_s,candidate_id,condition_id,extent_m,frame_index,intensity_mean,lidar_rank,point_count,radial_velocity_mean_mps,voxel_count,voxel_persistence_fraction,x_m,y_m,z_m
1770276629.3260574,200m_cross_5_e0002,200m_cross_5,1.0788224816149354,33,32.125,2,16.0,1.7581249997019768,2.0,0.012048192771084338,201.08765602111816,21.034603714942932,-3.8751908391714096
1770276630.3232791,200m_cross_5_e0002,200m_cross_5,0.44276104657081516,34,28.31578947368421,2,19.0,0.39789474245749024,3.0,0.013316423589093218,199.61821465743216,28.1617431640625,-3.921428605129844
1770276631.3171322,200m_cross_5_e0002,200m_cross_5,0.0,35,43.0,2,1.0,0.0,1.0,0.04819277108433735,199.05172729492188,31.394065856933594,-3.9019134044647217
1770276632.3178556,200m_cross_5_e0002,200m_cross_5,0.1840315038114603,36,27.75,2,4.0,-0.2175000011920929,2.0,0.039156626506024104,199.12491607666016,31.992884159088135,-3.958129405975342
1770276633.3178916,200m_cross_5_e0002,200m_cross_5,0.6411468179158584,37,21.0,2,5.0,0.09799999892711639,2.0,0.04096385542168675,199.0116729736328,31.77981185913086,-3.956870603561401
1770276634.3207512,200m_cross_5_e0002,200m_cross_5,0.0,38,25.0,2,1.0,0.1599999964237213,1.0,0.04819277108433735,199.1675262451172,31.739320755004883,-3.9838814735412598
1770276635.3198109,200m_cross_5_e0002,200m_cross_5,0.08483282715263109,39,29.714285714285715,2,7.0,-0.24428570909159525,2.0,0.012048192771084338,199.35826764787947,30.59387261526925,-4.053229808807373
1770276636.3218834,200m_cross_5_e0002,200m_cross_5,0.1347611447000008,40,26.285714285714285,2,14.0,-1.1585714391299657,2.0,0.02323580034423408,200.2485406058175,26.37164102281843,-4.068457535334995
1770276637.3020985,200m_cross_5_e0002,200m_cross_5,0.4664330201990799,41,27.428571428571427,2,7.0,-2.10285712991442,2.0,0.012048192771084338,201.75425938197546,20.054859161376953,-4.093284470694406
1770276638.310787,200m_cross_5_e0002,200m_cross_5,0.5922146696566739,42,30.6,2,5.0,-2.70600004196167,2.0,0.016867469879518072,203.39399108886718,12.126933479309082,-4.16608419418335
1770276639.3164814,200m_cross_5_e0002,200m_cross_5,0.16769881131337477,43,26.0,2,12.0,-3.319166680177053,2.0,0.01204819277108434,205.06232070922852,3.5554808179537454,-4.175296703974406
1770276640.3282204,200m_cross_5_e0002,200m_cross_5,0.0,44,33.75,2,8.0,-3.1400000154972076,1.0,0.012048192771084338,206.6746997833252,-4.623492419719696,-4.118553638458252
1770276641.3192513,200m_cross_5_e0002,200m_cross_5,0.07919183866292505,45,29.166666666666668,2,6.0,-2.0383333365122476,2.0,0.02409638554216868,207.62958780924478,-10.194308598836264,-4.0077500740687055
1770276642.3209777,200m_cross_5_e0002,200m_cross_5,0.0,46,17.5,2,2.0,-1.0,1.0,0.060240963855421686,208.17833709716797,-12.926154136657715,-4.122469902038574
1770276643.32406,200m_cross_5_e0002,200m_cross_5,0.129450095485424,47,30.4,2,5.0,0.24399999678134918,2.0,0.05301204819277109,208.2670928955078,-12.914941215515137,-4.128397655487061
1770276644.3219883,200m_cross_5_e0002,200m_cross_5,0.0,48,31.666666666666668,2,3.0,-0.10333333164453506,1.0,0.060240963855421686,208.22858174641928,-12.72016461690267,-4.081809361775716
1770276645.3226283,200m_cross_5_e0002,200m_cross_5,0.0,49,41.5,2,2.0,-0.15000000596046448,1.0,0.060240963855421686,208.29232788085938,-12.891304016113281,-4.041378021240234
1770276646.3229737,200m_cross_5_e0002,200m_cross_5,0.15776501524634767,50,25.666666666666668,2,6.0,-0.07166666692743699,2.0,0.048192771084337345,208.28189086914062,-13.023133595784506,-4.0689661502838135
1770276647.3323886,200m_cross_5_e0002,200m_cross_5,0.0,51,30.857142857142858,2,7.0,-0.17428571837288992,1.0,0.04819277108433735,208.35602460588728,-13.020487785339355,-3.804422174181257
1770276648.3163302,200m_cross_5_e0002,200m_cross_5,0.0,52,24.166666666666668,2,6.0,-0.40833333134651184,1.0,0.04819277108433736,208.3777618408203,-13.063491503397623,-3.6261402368545532
1770276649.31697,200m_cross_5_e0002,200m_cross_5,0.0,53,27.384615384615383,2,13.0,-0.30538461428995317,1.0,0.04819277108433735,208.387697660006,-13.118829360375038,-3.6150852900284987
1770276650.3208318,200m_cross_5_e0002,200m_cross_5,0.0,54,15.0,2,1.0,-0.7400000095367432,1.0,0.04819277108433735,208.4941864013672,-13.007920265197754,-3.565598487854004
1770276652.3280418,200m_cross_5_e0002,200m_cross_5,0.0,56,24.666666666666668,2,3.0,-0.49333332975705463,1.0,0.01204819277108434,208.55573527018228,-12.779759407043457,-1.1331626971562703
1770276653.3132093,200m_cross_5_e0002,200m_cross_5,0.0,57,23.5,2,4.0,-0.5849999934434891,1.0,0.012048192771084338,208.92166900634766,-12.66088604927063,1.7758744060993195
1770276654.3264163,200m_cross_5_e0002,200m_cross_5,0.0,58,31.333333333333332,2,6.0,-0.5233333309491476,1.0,0.01204819277108434,209.18471018473306,-12.396897315979004,3.9156922101974487
1770276655.322864,200m_cross_5_e0002,200m_cross_5,0.0,59,32.1,2,10.0,-0.5299999982118606,1.0,0.024096385542168676,209.3473648071289,-12.464133834838867,5.136320543289185
1770276656.2990103,200m_cross_5_e0002,200m_cross_5,0.0,60,26.25,2,8.0,-0.36499999836087227,1.0,0.024096385542168676,209.55108833312988,-12.498244762420654,5.758866727352142
1770276657.3097687,200m_cross_5_e0002,200m_cross_5,0.0,61,26.0,2,4.0,0.0950000062584877,1.0,0.024096385542168676,209.67706680297852,-12.611783027648926,6.197748899459839
1770276658.335995,200m_cross_5_e0002,200m_cross_5,0.0,62,25.0,2,5.0,1.5760000228881836,1.0,0.024096385542168676,209.28441467285157,-12.640743255615234,6.217574882507324
1770276659.3226357,200m_cross_5_e0002,200m_cross_5,0.0,63,29.545454545454547,2,11.0,4.089090910824862,1.0,0.012048192771084338,207.82321166992188,-12.367008469321512,6.395401477813721
1770276660.318473,200m_cross_5_e0002,200m_cross_5,0.0,64,30.833333333333332,2,12.0,6.34416663646698,1.0,0.01204819277108434,205.12665685017905,-12.287877082824707,6.742539882659912
1770276661.3031163,200m_cross_5_e0002,200m_cross_5,0.0,65,33.0,2,4.0,8.170000314712524,1.0,0.012048192771084338,201.44353866577148,-12.10883116722107,7.184508442878723
1770276662.3133843,200m_cross_5_e0002,200m_cross_5,0.0,66,24.0,2,3.0,10.216666539510092,1.0,0.01204819277108434,196.7736612955729,-11.829811414082846,7.717494646708171
1770276663.145042,200m_cross_5_e0002,200m_cross_5,0.0,67,31.0,2,4.0,12.224999904632568,1.0,0.012048192771084338,191.12095642089844,-11.655026197433472,8.280706405639648
1770276664.137345,200m_cross_5_e0002,200m_cross_5,0.050324451616360316,68,30.333333333333332,2,3.0,14.126666704813639,2.0,0.02409638554216868,184.54741414388022,-11.321865717569986,9.00073496500651
1770276664.4613674,200m_cross_5_e0002,200m_cross_5,0.050324451616360316,69,30.333333333333332,2,3.0,14.126666704813639,2.0,0.02409638554216868,184.54741414388022,-11.321865717569986,9.00073496500651
1770276597.326433,200m_cross_5_e0003,200m_cross_5,0.11078756194927769,0,20.636363636363637,3,11.0,0.0636363627219742,2.0,0.012048192771084338,209.26503684303978,-17.149622310291637,-3.9441665302623403
1770276598.31947,200m_cross_5_e0003,200m_cross_5,0.28269166295506265,1,27.11111111111111,3,9.0,1.6855555375417073,2.0,0.021419009370816602,208.91969299316406,-15.575134383307564,-3.87939453125
1770276599.3165238,200m_cross_5_e0003,200m_cross_5,0.2598386231290709,2,24.714285714285715,3,14.0,3.087857178279332,3.0,0.02323580034423408,207.88462393624442,-10.261925152369908,-3.9695975610188077
1770276600.3122969,200m_cross_5_e0003,200m_cross_5,0.12964994602465005,3,25.636363636363637,3,22.0,3.879090894352306,2.0,0.012048192771084338,206.1838177767667,-2.4054299159483477,-4.030481912873008
1770276601.3208904,200m_cross_5_e0003,200m_cross_5,0.22514237694363695,4,35.5,3,6.0,3.396666685740153,3.0,0.018072289156626505,204.02764892578125,7.513062556584676,-3.9926560719807944
1770276602.3315082,200m_cross_5_e0003,200m_cross_5,0.0,5,35.111111111111114,3,9.0,1.9477777745988634,1.0,0.012048192771084338,201.8534223768446,18.43020968967014,-4.14979690975613
1770276603.3015053,200m_cross_5_e0003,200m_cross_5,0.6099947275485446,6,29.333333333333332,3,3.0,0.7666666706403097,3.0,0.016064257028112452,200.03497823079428,27.379228591918945,-4.007904767990112
1770276604.316519,200m_cross_5_e0003,200m_cross_5,0.0,7,32.083333333333336,3,24.0,-0.28958333500971395,1.0,0.10843373493975904,199.32899475097656,31.317699273427326,-4.154950519402822
1770276605.3302908,200m_cross_5_e0003,200m_cross_5,0.0,8,29.77777777777778,3,18.0,0.04999999846849176,1.0,0.10843373493975904,199.38022783067493,31.285640080769856,-4.213085042105781
1770276606.3210464,200m_cross_5_e0003,200m_cross_5,0.0,9,28.0,3,18.0,-0.2638888887854086,1.0,0.10843373493975904,199.338623046875,31.215590053134495,-4.226616435580784
1770276607.3228793,200m_cross_5_e0003,200m_cross_5,0.0,10,28.476190476190474,3,21.0,-0.05761904845989886,1.0,0.10843373493975902,199.39349147251673,31.277729851858957,-4.233475753239223
1770276608.3127186,200m_cross_5_e0003,200m_cross_5,0.0,11,32.1578947368421,3,19.0,-0.02000000151364427,1.0,0.10843373493975902,199.26770983244242,31.263525511089124,-4.193633631656044
1770276609.3237019,200m_cross_5_e0003,200m_cross_5,0.0,12,35.9,3,10.0,0.04699999988079071,1.0,0.10843373493975902,199.21319732666015,31.275342750549317,-4.150213623046875
1770276610.3278403,200m_cross_5_e0003,200m_cross_5,0.0,13,32.0,3,7.0,-0.33285714047295706,1.0,0.024096385542168676,199.60470363071985,28.970023018973215,-4.140965121132987
1770276611.327678,200m_cross_5_e0003,200m_cross_5,0.5688689321724232,14,30.285714285714285,3,7.0,-1.041428574493953,2.0,0.012048192771084338,200.490478515625,24.42439569745745,-4.162210260118757
1770276612.3159194,200m_cross_5_e0003,200m_cross_5,1.8431787805258286,15,30.736842105263158,3,19.0,-2.2084210671876607,4.0,0.012048192771084338,202.03632957056948,17.13420918113307,-4.164674282073975
1770276613.308137,200m_cross_5_e0003,200m_cross_5,0.7122804253956031,16,29.866666666666667,3,15.0,-3.3546666622161867,3.0,0.019277108433734938,203.64097798665364,9.978900400797526,-4.196944014231364
1770276614.3261287,200m_cross_5_e0003,200m_cross_5,0.44978794218176454,17,28.5,3,12.0,-3.928333342075348,2.0,0.01204819277108434,205.57478459676108,0.9492067943016688,-4.160038471221924
1770276615.3201883,200m_cross_5_e0003,200m_cross_5,1.1112068868374076,18,24.571428571428573,3,14.0,-4.5257143293108255,3.0,0.012048192771084338,207.30755615234375,-8.543297631399971,-4.093380280903408
1770276616.3091989,200m_cross_5_e0003,200m_cross_5,0.8217409997205183,19,28.2,3,10.0,-5.59800009727478,5.0,0.012048192771084338,209.0506591796875,-18.708914375305177,-3.968259644508362
1770276617.3256395,200m_cross_5_e0003,200m_cross_5,0.5110653982302756,20,28.90909090909091,3,11.0,-4.980909130790017,2.0,0.014238773274917854,210.41730984774503,-28.181596755981445,-3.7860069274902344
1770276618.3310142,200m_cross_5_e0003,200m_cross_5,0.0,21,31.266666666666666,3,15.0,-1.78133331934611,1.0,0.03614457831325301,212.23568115234374,-37.69139760335286,-3.7201686541239423
1770276663.145042,200m_cross_5_e0004,200m_cross_5,0.0,67,16.0,4,4.0,-0.16999999806284904,1.0,0.03614457831325301,311.02066802978516,4.634585022926331,1.1896582245826721
1770276665.3490608,200m_cross_5_e0004,200m_cross_5,1.1782696080278787,70,17.333333333333332,4,3.0,0.010000000397364298,2.0,0.028112449799196786,310.73475138346356,4.80617634455363,0.8497714797655741
1770276667.3281019,200m_cross_5_e0004,200m_cross_5,0.6078152195561698,72,18.583333333333332,4,12.0,0.08833333104848862,2.0,0.03614457831325301,307.7605972290039,5.048363208770752,-4.878389636675517
1770276670.324178,200m_cross_5_e0004,200m_cross_5,1.5237755557813017,75,19.470588235294116,4,17.0,-0.1505882367491722,3.0,0.019135364989369245,307.0389368393842,2.9833881294026092,-17.820886499741498
1770276671.3316443,200m_cross_5_e0004,200m_cross_5,5.038584543136919,76,21.040816326530614,4,49.0,-0.12122449005136685,5.0,0.01844111138431276,306.5885159239477,2.9813870118588817,-21.566234705399495
1770276637.3020985,200m_cross_5_e0005,200m_cross_5,2.209631565908006,41,11.333333333333334,5,3.0,0.7066666682561239,2.0,0.060240963855421686,261.18358357747394,-1.9065817991892497,-22.964572270711262
1770276638.310787,200m_cross_5_e0005,200m_cross_5,2.3421309325414144,42,13.75,5,4.0,0.4500000225380063,3.0,0.06626506024096385,260.92334747314453,-2.0766227692365646,-23.000763416290283
1770276639.3164814,200m_cross_5_e0005,200m_cross_5,2.2353885790538386,43,15.25,5,4.0,0.1575000029988587,2.0,0.06626506024096385,260.0969009399414,-3.631120800971985,-22.89525842666626
1770276640.3282204,200m_cross_5_e0005,200m_cross_5,0.0,44,14.0,5,1.0,1.9299999475479126,1.0,0.012048192771084338,261.5858459472656,-2.5735368728637695,-23.026439666748047
1770276641.3192513,200m_cross_5_e0005,200m_cross_5,2.874609551694728,45,15.375,5,8.0,0.37499999068677425,4.0,0.06325301204819277,260.3803482055664,-1.7805244140326977,-23.031723499298096
1770276642.3209777,200m_cross_5_e0005,200m_cross_5,0.0,46,9.0,5,1.0,-1.940000057220459,1.0,0.060240963855421686,260.5096740722656,-0.4969446659088135,-23.299291610717773
1770276643.32406,200m_cross_5_e0005,200m_cross_5,2.114026410834889,47,10.666666666666666,5,3.0,0.7833333437641462,2.0,0.07228915662650602,260.78516642252606,-1.9016213218371074,-22.929582595825195
1770276644.3219883,200m_cross_5_e0005,200m_cross_5,2.560206405838786,48,14.333333333333334,5,3.0,0.2633333510408799,3.0,0.052208835341365466,260.9320576985677,-3.29239829381307,-23.00382423400879
1770276645.3226283,200m_cross_5_e0005,200m_cross_5,0.0,49,11.0,5,1.0,1.1100000143051147,1.0,0.08433734939759036,260.6999816894531,-4.685074806213379,-22.948455810546875
1770276646.3229737,200m_cross_5_e0005,200m_cross_5,2.4122143581120934,50,15.0,5,3.0,0.26000001033147174,3.0,0.07228915662650602,260.1906026204427,-3.284313122431437,-22.91222635904948
1770276647.3323886,200m_cross_5_e0005,200m_cross_5,1.059204741368771,51,12.25,5,4.0,0.4925000099465251,2.0,0.0753012048192771,260.4774627685547,-2.588782846927643,-22.928706645965576
1770276648.3163302,200m_cross_5_e0005,200m_cross_5,2.4996447338614063,52,11.333333333333334,5,3.0,0.2866666913032532,3.0,0.040160642570281124,261.8295491536458,-1.911627511183421,-22.92470932006836
1770276664.137345,200m_cross_5_e0006,200m_cross_5,0.12850464465332279,68,16.333333333333332,6,6.0,0.05833333606521288,2.0,0.09236947791164658,295.9978281656901,30.521782557169598,-27.94585641225179
1770276664.4613674,200m_cross_5_e0006,200m_cross_5,0.12850464465332279,69,16.333333333333332,6,6.0,0.05833333606521288,2.0,0.09236947791164658,295.9978281656901,30.521782557169598,-27.94585641225179
1770276665.3490608,200m_cross_5_e0006,200m_cross_5,0.0,70,16.0,6,3.0,0.01333333303531011,1.0,0.09638554216867472,295.9098612467448,30.47228177388509,-27.897741317749023
1770276666.3457456,200m_cross_5_e0006,200m_cross_5,0.44166392830023377,71,19.77777777777778,6,9.0,-0.5088888903458914,2.0,0.09103078982597054,295.81954616970484,30.496342129177517,-27.88922691345215
1770276667.3281019,200m_cross_5_e0006,200m_cross_5,0.0,72,20.11111111111111,6,9.0,-0.12444444414642122,1.0,0.024096385542168676,294.5364006890191,30.380957073635525,-27.797973420884873
1770276668.3288982,200m_cross_5_e0006,200m_cross_5,0.0,73,22.0,6,1.0,-0.029999999329447746,1.0,0.04819277108433735,293.29833984375,30.243330001831055,-27.681123733520508
1770276670.324178,200m_cross_5_e0006,200m_cross_5,0.0,75,17.333333333333332,6,3.0,-0.15000000596046448,1.0,0.08433734939759036,294.38686116536456,27.976408004760742,-27.724459966023762
1770276643.32406,200m_cross_5_e0007,200m_cross_5,1.26463352043201,47,18.333333333333332,7,3.0,8.146666208902994,2.0,0.14859437751004015,212.46137491861978,27.765473047892254,-19.67306645711263
1770276644.3219883,200m_cross_5_e0007,200m_cross_5,2.395192709166051,48,21.5,7,4.0,6.340000152587891,3.0,0.060240963855421686,212.4788055419922,34.14367389678955,-19.13473892211914
1770276645.3226283,200m_cross_5_e0007,200m_cross_5,0.0,49,26.6,7,5.0,-0.11199999898672104,1.0,0.0963855421686747,210.43468627929687,35.998968505859374,-19.77988471984863
1770276646.3229737,200m_cross_5_e0007,200m_cross_5,2.671325214949517,50,25.0,7,4.0,-2.417500039562583,4.0,0.09036144578313253,208.46739959716797,36.80313968658447,-18.088189601898193
1770276647.3323886,200m_cross_5_e0007,200m_cross_5,2.271544246000381,51,22.666666666666668,7,3.0,-1.0366666701932747,3.0,0.06425702811244981,207.35089619954428,36.60523223876953,-17.93878936767578
1770276648.3163302,200m_cross_5_e0007,200m_cross_5,1.2060427179230038,52,16.666666666666668,7,3.0,0.06666666890184085,3.0,0.10441767068273093,208.8158162434896,36.864487965901695,-18.107535044352215
1770276649.31697,200m_cross_5_e0007,200m_cross_5,0.0,53,21.333333333333332,7,3.0,-0.11333333204189937,1.0,0.09638554216867472,210.4265594482422,35.99796040852865,-19.803181330362957
1770276651.3169498,200m_cross_5_e0007,200m_cross_5,0.0,55,23.5,7,2.0,-0.005000114440917969,1.0,0.0963855421686747,213.6331558227539,32.997989654541016,-19.893038749694824
1770276652.3280418,200m_cross_5_e0007,200m_cross_5,0.0,56,16.6,7,5.0,-0.20200000256299971,1.0,0.08433734939759036,216.0539978027344,34.530303192138675,-20.28191719055176
1770276654.3264163,200m_cross_5_e0007,200m_cross_5,0.0,58,26.0,7,1.0,-0.05000000074505806,1.0,0.1566265060240964,223.0404510498047,35.14010238647461,-20.82526969909668
1770276655.322864,200m_cross_5_e0007,200m_cross_5,0.0,59,22.875,7,8.0,-0.04250000021420419,1.0,0.20481927710843373,225.48314476013184,35.009135723114014,-20.666740894317627
1770276634.3207512,200m_cross_5_e0008,200m_cross_5,0.0,38,38.666666666666664,8,3.0,0.18333333979050317,1.0,0.04819277108433736,18.669647216796875,3.007636626561483,0.33546653389930725
1770276635.3198109,200m_cross_5_e0008,200m_cross_5,0.0,39,24.0,8,2.0,-2.5,1.0,0.012048192771084338,14.124894142150879,3.0712260007858276,-0.04448257014155388
1770276636.3218834,200m_cross_5_e0008,200m_cross_5,2.052302243056715,40,9.5,8,4.0,-0.015000000596046448,3.0,0.15060240963855423,10.990263223648071,1.4868715852499008,-0.1741357296705246
1770276637.3020985,200m_cross_5_e0008,200m_cross_5,0.8949302610817874,41,12.714285714285714,8,7.0,-0.7199999881642205,2.0,0.16351118760757316,11.614416122436523,1.1979388168879919,0.3870820573398045
1770276638.310787,200m_cross_5_e0008,200m_cross_5,4.578969257659766,42,10.25,8,8.0,-0.6700000064447522,5.0,0.1280120481927711,11.677732586860657,-0.6719884462654591,0.5905349189415574
1770276639.3164814,200m_cross_5_e0008,200m_cross_5,0.0,43,2.5,8,2.0,0.019999999552965164,1.0,0.07228915662650602,10.66072416305542,-3.1620140075683594,-0.6676798760890961
1770276640.3282204,200m_cross_5_e0008,200m_cross_5,5.091317147583251,44,15.1,8,10.0,-0.5190000087022781,5.0,0.10963855421686748,11.738152503967285,-1.4282225221395493,-0.14891228452324867
1770276668.3288982,200m_cross_5_e0009,200m_cross_5,4.0077476360657895,73,20.5,9,4.0,13.427499294281006,4.0,0.13855421686746988,214.09576034545898,-45.66985321044922,-14.40525197982788
1770276669.320612,200m_cross_5_e0009,200m_cross_5,1.8396520070858375,74,16.666666666666668,9,3.0,0.03333333507180214,2.0,0.12851405622489961,218.7719268798828,-46.079612731933594,-14.803592046101889
1770276670.324178,200m_cross_5_e0009,200m_cross_5,0.0,75,23.666666666666668,9,3.0,1.3966665267944336,1.0,0.02409638554216868,222.18683369954428,-48.05525461832682,-15.51898225148519
1770276671.3316443,200m_cross_5_e0009,200m_cross_5,1.4872155473788675,76,18.0,9,2.0,0.17499971389770508,2.0,0.10240963855421688,226.7376480102539,-45.384538650512695,-16.377193450927734
1770276672.3163536,200m_cross_5_e0009,200m_cross_5,1.911524445219698,77,24.333333333333332,9,3.0,-10.620000203450521,2.0,0.11244979919678715,232.5359344482422,-45.233994801839195,-19.938103357950848
1770276674.3308773,200m_cross_5_e0009,200m_cross_5,1.6263689526947218,79,22.0,9,2.0,-0.11500000208616257,2.0,0.14457831325301204,245.37771606445312,-48.15555763244629,-21.005141258239746
1770276675.3232229,200m_cross_5_e0009,200m_cross_5,3.407844295971371,80,15.333333333333334,9,3.0,-6.46000000834465,3.0,0.1606425702811245,247.7197011311849,-46.37306213378906,-20.289770762125652
1770276676.3303373,200m_cross_5_e0009,200m_cross_5,4.481231422216351,81,18.0,9,4.0,5.787500141188502,4.0,0.1566265060240964,247.15496444702148,-46.92963409423828,-20.335238933563232
1770276607.3228793,200m_cross_5_e0010,200m_cross_5,0.6004023596928842,10,14.333333333333334,10,3.0,-1.2633333367606003,2.0,0.07228915662650602,320.5532735188802,56.34023920694987,-30.145592371622723
1770276608.3127186,200m_cross_5_e0010,200m_cross_5,0.0,11,17.833333333333332,10,6.0,-0.07666666681567828,1.0,0.18072289156626506,321.9445343017578,57.87664794921875,-30.417199452718098
1770276609.3237019,200m_cross_5_e0010,200m_cross_5,2.028838684522925,12,17.666666666666668,10,3.0,-0.5533333222071329,2.0,0.13654618473895583,323.34592692057294,59.49462636311849,-29.3209711710612
1770276610.3278403,200m_cross_5_e0010,200m_cross_5,2.0889280846085794,13,18.0,10,4.0,1.837499976158142,3.0,0.16265060240963855,323.8949737548828,59.77199935913086,-29.99696683883667
1770276611.327678,200m_cross_5_e0010,200m_cross_5,0.0,14,16.0,10,1.0,-9.819999694824219,1.0,0.1566265060240964,325.62744140625,61.998592376708984,-29.418684005737305
1770276612.3159194,200m_cross_5_e0010,200m_cross_5,1.224547339073587,15,18.0,10,4.0,0.9650000035762787,2.0,0.1686746987951807,325.64000701904297,61.856624603271484,-28.369276523590088
1770276647.3323886,200m_cross_5_e0011,200m_cross_5,1.863998274868224,51,22.333333333333332,11,3.0,-2.053333361943563,2.0,0.020080321285140562,18.4564946492513,0.28852007786432904,-1.0167870422204335
1770276648.3163302,200m_cross_5_e0011,200m_cross_5,0.0,52,14.0,11,1.0,-0.7099999785423279,1.0,0.012048192771084338,18.856788635253906,-1.2980953454971313,-0.5696483254432678
1770276650.3208318,200m_cross_5_e0011,200m_cross_5,0.0,54,21.5,11,4.0,-0.1875,1.0,0.024096385542168676,19.631697177886963,-3.7374229431152344,-0.7267051786184311
1770276651.3169498,200m_cross_5_e0011,200m_cross_5,1.9581265022044185,55,23.8,11,5.0,-1.3700000286102294,4.0,0.033734939759036145,16.40193862915039,-2.690976858139038,-0.013949441909790038
1770276652.3280418,200m_cross_5_e0011,200m_cross_5,4.5625550838650355,56,21.357142857142858,11,14.0,-1.5942856978092874,5.0,0.04044750430292599,13.04053967339652,-1.5628849587270193,0.12193227240017482
1770276654.3264163,200m_cross_5_e0011,200m_cross_5,1.0159705364944909,58,4.666666666666667,11,3.0,-0.2800000074009101,3.0,0.05622489959839357,10.902474085489908,-1.9224193096160889,0.9044756491978964
1770276646.3229737,200m_cross_5_e0012,200m_cross_5,3.070701761244611,50,16.0,12,4.0,16.022500216960907,3.0,0.10542168674698796,228.95015716552734,7.991122364997864,-19.93445348739624
1770276647.3323886,200m_cross_5_e0012,200m_cross_5,0.0,51,25.6,12,20.0,-0.04050000021234155,1.0,0.2048192771084337,224.6990592956543,5.9595962285995485,-21.124066257476805
1770276648.3163302,200m_cross_5_e0012,200m_cross_5,0.0,52,29.25,12,4.0,-0.1574999988079071,1.0,0.20481927710843373,224.70837783813477,5.959767937660217,-21.094341278076172
1770276649.31697,200m_cross_5_e0012,200m_cross_5,0.0,53,20.5,12,2.0,-5.9049999713897705,1.0,0.0963855421686747,226.83385467529297,6.563044786453247,-21.17946147918701
1770276650.3208318,200m_cross_5_e0012,200m_cross_5,0.0,54,21.0,12,1.0,16.520000457763672,1.0,0.1566265060240964,228.81961059570312,11.12717056274414,-20.32663345336914
1770276651.3169498,200m_cross_5_e0012,200m_cross_5,3.1433021726409924,55,13.333333333333334,12,3.0,9.8933331767718,3.0,0.15261044176706828,231.8730672200521,15.967523892720541,-20.467491149902344
1770276652.3280418,200m_cross_5_e0012,200m_cross_5,0.0,56,19.5,12,2.0,-14.480000019073486,1.0,0.13253012048192772,233.77974700927734,20.061667442321777,-19.82508945465088
1770276653.3132093,200m_cross_5_e0012,200m_cross_5,2.716392509511091,57,22.4,12,5.0,-0.22400000393390657,4.0,0.0891566265060241,236.9947052001953,24.719560623168945,-20.57519950866699
1770276985.329619,300m_cross_10_e0001,300m_cross_10,0.3166514304248417,48,17.25,1,4.0,3.39000004529953,2.0,0.015873015873015872,299.6611785888672,62.89217662811279,-10.574952840805054
1770276987.318133,300m_cross_10_e0001,300m_cross_10,0.0,50,21.166666666666668,1,12.0,4.177500089009603,1.0,0.031746031746031744,298.4547119140625,47.57257906595866,-10.238521734873453
1770276988.3201382,300m_cross_10_e0001,300m_cross_10,0.0,51,15.0,1,1.0,4.159999847412109,1.0,0.015873015873015872,297.9387512207031,37.94301986694336,-9.954855918884277
1770276989.3232145,300m_cross_10_e0001,300m_cross_10,0.5746696366237654,52,27.5,1,6.0,4.143333355585734,2.0,0.015873015873015872,296.9903920491536,28.703925450642902,-9.586229960123697
1770276990.318361,300m_cross_10_e0001,300m_cross_10,0.3855030716112453,53,22.0,1,5.0,3.8099999904632567,2.0,0.019047619047619046,295.7937866210938,18.062471389770508,-9.083724021911621
1770276991.3285217,300m_cross_10_e0001,300m_cross_10,0.0,54,22.444444444444443,1,9.0,2.8277778095669217,1.0,0.031746031746031744,294.6506856282552,8.383835474650065,-8.678336461385092
1770276992.3212125,300m_cross_10_e0001,300m_cross_10,0.0,55,22.0,1,1.0,1.7000000476837158,1.0,0.015873015873015872,293.7128601074219,0.41136184334754944,-8.284899711608887
1770276993.3086116,300m_cross_10_e0001,300m_cross_10,0.0,56,32.5,1,2.0,0.09000000357627869,1.0,0.015873015873015872,293.2702331542969,-3.403421640396118,-8.213710308074951
1770276994.3137398,300m_cross_10_e0001,300m_cross_10,0.16283618217059562,57,28.166666666666668,1,6.0,-0.14999999975164732,2.0,0.07142857142857142,293.1407470703125,-5.000522136688232,-8.268763224283854
1770276995.3154614,300m_cross_10_e0001,300m_cross_10,0.0,58,23.0,1,7.0,-0.14142857385533197,1.0,0.09523809523809523,293.21248953683033,-4.5721491404942105,-8.354626519339424
1770276996.3187926,300m_cross_10_e0001,300m_cross_10,0.0,59,22.0,1,3.0,-0.03666666770974795,1.0,0.09523809523809523,293.2167460123698,-4.723107020060222,-8.339373906453451
1770276997.3010473,300m_cross_10_e0001,300m_cross_10,0.0,60,25.8,1,5.0,0.04600000157952309,1.0,0.09523809523809523,293.20485229492186,-4.752219295501709,-8.270564079284668
1770276998.3114173,300m_cross_10_e0001,300m_cross_10,0.0,61,18.6,1,5.0,-0.13400000296533107,1.0,0.09523809523809523,293.18117065429686,-4.7635705947875975,-8.252298545837402
1770276999.3138387,300m_cross_10_e0001,300m_cross_10,0.0,62,20.333333333333332,1,6.0,0.0500000004346172,1.0,0.09523809523809523,293.212153116862,-4.7376439571380615,-8.197420597076416
1770276951.3102007,300m_cross_10_e0002,300m_cross_10,0.0,14,15.0,2,3.0,1.3833333651224773,1.0,0.015873015873015872,298.7061360677083,57.54465103149414,-10.508834838867188
