candidate_id,condition_id,coverage,displacement_m,lidar_rank,lidar_score,median_direction_cosine,median_doppler_residual_mps,median_extent_m,median_intensity,median_persistence,median_points,median_radial_velocity_mps,median_speed_mps,observations,p90_acceleration_mps2,path_length_m,span_frames,support_fraction,supported_observations
300m_roundtrip_13_e0014,300m_roundtrip_13,0.9166666666666666,4.407640212474663,14,2.0349848502210204,0.3060863936129806,1.6618018869599307,1.6357377759252136,16.333333333333332,0.14482758620689656,3.0,-0.1899999976158142,3.021251592305786,11,4.714057472721177,31.4434278025145,12,0.6363636363636364,7
300m_roundtrip_13_e0015,300m_roundtrip_13,1.0,5.0274054037133995,15,1.8855690950025767,0.33230393703551964,1.2007302423268689,3.1036788421711536,16.5,0.11954022988505747,3.0,-0.0666666654869914,2.0099531226709986,10,5.658138281735807,16.238381622938743,10,0.7,7
300m_roundtrip_13_e0016,300m_roundtrip_13,1.0,36.65038669231942,16,1.8359178283164057,0.869441921055764,2.816345269688834,0.0,22.75,0.18620689655172415,4.0,-0.06750000081956387,4.808514596041286,11,4.95157413033319,39.50205697250789,11,0.6363636363636364,7
300m_roundtrip_13_e0017,300m_roundtrip_13,0.875,20.26704587872685,17,1.6683577231649365,0.5568894921044684,1.1199662739829608,2.898057774744801,21.166666666666668,0.135632183908046,3.0,-0.5649999994784594,3.128793212830925,7,4.702018179189047,26.803588195293585,8,0.7142857142857143,5
300m_roundtrip_13_e0018,300m_roundtrip_13,0.8888888888888888,14.826975366259724,18,1.5445978616160503,0.6806342648151598,1.296143298603353,0.0,23.0,0.15632183908045977,3.0,-0.10499999858438969,2.589662467003605,8,4.195415991329565,18.89809384890094,9,0.625,5
300m_roundtrip_13_e0019,300m_roundtrip_13,0.8571428571428571,11.666616216018783,19,1.482641033366543,0.6496076734263518,2.71138039626366,2.3923299320632156,16.625,0.08850574712643677,3.0,-0.4216665589871506,1.9084948881730033,6,2.0161641294588053,15.33800951424635,7,0.8333333333333334,5
300m_roundtrip_13_e0020,300m_roundtrip_13,0.8888888888888888,12.716564839035202,20,1.4129705300162767,0.8848602136974462,2.398039538848338,1.234451023190243,21.63235294117647,0.03620689655172414,3.5,-0.7125000059604645,2.387942888317126,8,3.3503803477153875,21.751883978742534,9,0.625,5
300m_roundtrip_13_e0021,300m_roundtrip_13,0.875,20.85916458179993,21,1.357525997930302,0.5268923563662483,1.3867483242673908,0.7599067868213902,15.571428571428571,0.04689655172413793,3.0,-2.547142880303519,1.4613543483087743,7,5.09490500138949,24.946288708885355,8,0.7142857142857143,5
300m_roundtrip_13_e0022,300m_roundtrip_13,1.0,12.105754699808408,22,1.339136587253528,0.3527476439610218,3.6794338979015464,2.5740959607230325,23.375,0.022758620689655173,6.0,-2.007777777810891,2.3724294039541762,8,4.632158456746913,19.550122276072827,8,0.75,6
300m_roundtrip_13_e0023,300m_roundtrip_13,0.8181818181818182,5.056518009452147,23,1.297388385088352,0.7649129102056428,2.607710833846154,1.3299136961770257,24.0,0.02413793103448276,4.0,-1.6866666475931804,2.8346632512379997,9,4.598420939216486,26.566228671239667,11,0.6666666666666666,6
300m_roundtrip_13_e0024,300m_roundtrip_13,1.0,4.771974680563145,24,1.1487833914398549,0.4593785102309381,3.022245422983243,1.4660354465052647,20.772727272727273,0.062068965517241385,3.0,-2.288333316644033,2.183709571461931,9,4.337727293435205,18.39890011126662,9,0.6666666666666666,6
300m_roundtrip_13_e0025,300m_roundtrip_13,0.8888888888888888,3.9700223683653153,25,1.1336647432142977,0.556596411889855,2.984906824738914,0.15446558592047308,24.25,0.0367816091954023,3.0,-1.924166664481163,3.399663495233182,8,4.6760762917062095,31.077082702320048,9,0.75,6
300m_roundtrip_13_e0026,300m_roundtrip_13,1.0,3.5049096486313838,26,0.9608008242782465,0.9853436026839575,2.98874890543219,1.1618834605285093,23.0,0.09425287356321839,3.0,-0.7766666474441687,1.2985898995100889,7,4.008829762589287,9.052363286503658,7,0.8571428571428571,6
