candidate_id,composite,condition_id,direction_median_deg,doppler_vs_gnss_rmse_mps,doppler_vs_lidar_rmse_mps,lidar_rank,model,path_fraction_of_gnss,position_rmse_m,range_rmse_m,split,time_offset_s
300m_roundtrip_10_e0003,12.891935974515098,300m_roundtrip_10,13.934322087599458,6.495069697121229,4.08854754387999,3,full_6dof_frozen,0.343754139295467,35.2267098023787,34.030591368431786,calibration,84.77159976959229
300m_roundtrip_10_e0003,12.664876397211893,300m_roundtrip_10,13.934322087599446,6.48777006509844,4.08854754387999,3,full_6dof_frozen,0.343754139295467,34.45562513076366,33.2930018710946,calibration,85.02159976959229
300m_roundtrip_10_e0003,12.4181638415726,300m_roundtrip_10,13.233398311584597,6.480992495835919,4.08854754387999,3,full_6dof_frozen,0.343754139295467,33.685302110865145,32.556028519620384,calibration,85.27159976959229
300m_roundtrip_10_e0003,12.191055549134603,300m_roundtrip_10,13.233398311585068,6.4760203434087025,4.08854754387999,3,full_6dof_frozen,0.343754139295467,32.91154146287469,31.815654302137585,calibration,85.52159976959229
300m_roundtrip_10_e0003,11.952751949618936,300m_roundtrip_10,12.82155651147978,6.47285578702386,4.08854754387999,3,full_6dof_frozen,0.343754139295467,32.13819827302293,31.074916702998713,calibration,85.77159976959229
300m_roundtrip_10_e0003,11.727070234596628,300m_roundtrip_10,12.821556511479697,6.472247953542402,4.08854754387999,3,full_6dof_frozen,0.343754139295467,31.365689977417304,30.333775331492436,calibration,86.02159976959229
300m_roundtrip_10_e0003,11.501758421474568,300m_roundtrip_10,12.82155651147954,6.472136644860789,4.08854754387999,3,full_6dof_frozen,0.343754139295467,30.593943386067636,29.59327507602634,calibration,86.27159976959229
300m_roundtrip_10_e0003,11.275528277170773,300m_roundtrip_10,12.821556511479638,6.472486035593068,4.08854754387999,3,full_6dof_frozen,0.343754139295467,29.818618204853784,28.84920462722715,calibration,86.52159976959229
300m_roundtrip_10_e0003,11.049616320644278,300m_roundtrip_10,12.821556511479555,6.473750247231675,4.08854754387999,3,full_6dof_frozen,0.343754139295467,29.04386244908188,28.10491570308296,calibration,86.77159976959229
300m_roundtrip_10_e0003,10.824072886638904,300m_roundtrip_10,12.821556511479624,6.475938738882921,4.08854754387999,3,full_6dof_frozen,0.343754139295467,28.270223560566833,27.360370491228203,calibration,87.02159976959229
300m_roundtrip_10_e0003,10.598900013157355,300m_roundtrip_10,12.821556511479768,6.478310604013749,4.08854754387999,3,full_6dof_frozen,0.343754139295467,27.497721435121942,26.616804077991485,calibration,87.27159976959229
300m_roundtrip_10_e0003,10.371933541478175,300m_roundtrip_10,12.821556511479784,6.479062669159939,4.08854754387999,3,full_6dof_frozen,0.343754139295467,26.720994678523287,25.869081655984598,calibration,87.52159976959229
300m_roundtrip_10_e0003,10.14322586968612,300m_roundtrip_10,12.742184276966423,6.480152232575823,4.08854754387999,3,full_6dof_frozen,0.343754139295467,25.945812587378168,25.12265729421517,calibration,87.77159976959229
300m_roundtrip_10_e0003,9.918024596743964,300m_roundtrip_10,12.742184276966453,6.48206728905715,4.08854754387999,3,full_6dof_frozen,0.343754139295467,25.173822008535456,24.379454458123533,calibration,88.02159976959229
300m_roundtrip_10_e0003,9.69332506318115,300m_roundtrip_10,12.742184276966526,6.484187744132044,4.08854754387999,3,full_6dof_frozen,0.343754139295467,24.40342840966015,23.637619497955626,calibration,88.27159976959229
300m_roundtrip_10_e0003,9.46604744263892,300m_roundtrip_10,12.74218427696638,6.482459626697222,4.08854754387999,3,full_6dof_frozen,0.343754139295467,23.628700158140383,22.891475716729087,calibration,88.52159976959229
300m_roundtrip_10_e0003,9.224735118647859,300m_roundtrip_10,12.2558725040683,6.480325262698865,4.08854754387999,3,full_6dof_frozen,0.343754139295467,22.85473817081771,22.144925474179715,calibration,88.77159976959229
300m_roundtrip_10_e0003,8.987502149411858,300m_roundtrip_10,11.895974346969453,6.478976198282369,4.08854754387999,3,full_6dof_frozen,0.343754139295467,22.082642147132873,21.398471102978984,calibration,89.02159976959229
300m_roundtrip_10_e0003,8.761234612762998,300m_roundtrip_10,11.895974346969481,6.478206738175564,4.08854754387999,3,full_6dof_frozen,0.343754139295467,21.312366371342563,20.653553741141174,calibration,89.27159976959229
300m_roundtrip_10_e0003,8.532552655879437,300m_roundtrip_10,11.8959743469695,6.473806586087904,4.08854754387999,3,full_6dof_frozen,0.343754139295467,20.53829057813087,19.90451544014198,calibration,89.52159976959229
300m_roundtrip_10_e0003,8.275590519069572,300m_roundtrip_10,11.02987087231173,6.461490275662511,4.08854754387999,3,full_6dof_frozen,0.343754139295467,19.762942597235053,19.151634998391142,calibration,89.77159976959229
